Device number: 1510507,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
581,0.00E+00,0.00E+00,0.00E+00,1.03E-06,1.70E-06,4.26E-06,5.50E-06,7.32E-06,6.10E-06,8.14E-06,5.82E-06,1.09E-05,1.03E-05,1.10E-05,1.14E-05,1.33E-05,1.35E-05,1.30E-05,1.29E-05,2.18E-05,1.36E-05,1.92E-05,1.99E-05
582,0.00E+00,0.00E+00,0.00E+00,1.32E-06,2.94E-06,3.67E-06,7.13E-06,9.65E-06,9.24E-06,1.17E-05,8.77E-06,1.51E-05,1.45E-05,1.29E-05,1.99E-05,1.79E-05,1.72E-05,1.60E-05,2.49E-05,2.68E-05,1.96E-05,2.39E-05,2.54E-05
583,0.00E+00,0.00E+00,0.00E+00,2.32E-06,2.30E-06,4.31E-06,8.80E-06,9.25E-06,1.29E-05,1.06E-05,1.54E-05,1.79E-05,1.76E-05,1.86E-05,2.32E-05,2.16E-05,2.68E-05,2.69E-05,3.10E-05,2.94E-05,3.15E-05,3.74E-05,3.54E-05
584,0.00E+00,0.00E+00,0.00E+00,2.39E-06,7.02E-06,7.56E-06,1.33E-05,1.20E-05,1.62E-05,1.75E-05,1.71E-05,2.24E-05,2.27E-05,2.71E-05,3.10E-05,3.28E-05,3.21E-05,3.71E-05,2.93E-05,3.67E-05,4.49E-05,4.52E-05,5.23E-05
585,5.17E-09,0.00E+00,4.68E-08,3.85E-06,8.47E-06,1.11E-05,1.54E-05,1.67E-05,2.31E-05,2.20E-05,2.65E-05,2.96E-05,3.19E-05,3.82E-05,3.57E-05,3.70E-05,4.34E-05,4.83E-05,4.00E-05,5.05E-05,4.81E-05,5.74E-05,6.47E-05
586,1.73E-08,0.00E+00,0.00E+00,4.90E-06,1.27E-05,1.28E-05,1.76E-05,2.14E-05,2.48E-05,3.13E-05,3.35E-05,3.23E-05,4.06E-05,4.42E-05,4.76E-05,4.64E-05,5.07E-05,5.76E-05,5.20E-05,6.42E-05,6.52E-05,7.01E-05,7.04E-05
587,0.00E+00,0.00E+00,0.00E+00,6.20E-06,1.24E-05,1.78E-05,2.15E-05,2.58E-05,2.86E-05,3.44E-05,4.16E-05,4.32E-05,4.85E-05,5.54E-05,5.89E-05,5.86E-05,6.41E-05,7.25E-05,7.40E-05,7.38E-05,8.29E-05,8.74E-05,8.64E-05
588,0.00E+00,0.00E+00,0.00E+00,6.60E-06,1.66E-05,2.12E-05,2.57E-05,3.25E-05,3.78E-05,4.09E-05,4.74E-05,5.04E-05,5.91E-05,6.56E-05,6.94E-05,6.97E-05,7.60E-05,8.48E-05,8.87E-05,8.88E-05,9.78E-05,1.06E-04,1.09E-04
589,0.00E+00,0.00E+00,0.00E+00,7.20E-06,2.02E-05,2.26E-05,2.95E-05,3.76E-05,4.48E-05,4.84E-05,5.38E-05,5.67E-05,6.56E-05,7.80E-05,7.99E-05,8.30E-05,9.11E-05,1.01E-04,1.03E-04,1.12E-04,1.17E-04,1.28E-04,1.26E-04
590,0.00E+00,0.00E+00,0.00E+00,1.00E-05,2.17E-05,2.84E-05,3.65E-05,4.20E-05,5.15E-05,5.73E-05,6.29E-05,6.95E-05,8.12E-05,8.99E-05,9.33E-05,1.02E-04,1.03E-04,1.19E-04,1.22E-04,1.30E-04,1.41E-04,1.48E-04,1.48E-04
591,0.00E+00,0.00E+00,0.00E+00,1.12E-05,2.16E-05,3.22E-05,4.24E-05,4.97E-05,5.64E-05,6.50E-05,7.50E-05,7.97E-05,9.29E-05,1.02E-04,1.11E-04,1.18E-04,1.23E-04,1.34E-04,1.40E-04,1.49E-04,1.70E-04,1.76E-04,1.73E-04
592,0.00E+00,4.22E-08,0.00E+00,1.33E-05,2.67E-05,3.66E-05,4.70E-05,5.45E-05,6.51E-05,7.35E-05,8.79E-05,9.39E-05,1.03E-04,1.14E-04,1.28E-04,1.32E-04,1.43E-04,1.54E-04,1.63E-04,1.80E-04,1.86E-04,1.84E-04,1.95E-04
593,0.00E+00,4.13E-09,2.79E-08,1.63E-05,2.96E-05,4.07E-05,5.33E-05,6.54E-05,7.86E-05,8.72E-05,1.04E-04,1.08E-04,1.16E-04,1.39E-04,1.46E-04,1.44E-04,1.69E-04,1.79E-04,1.87E-04,2.00E-04,2.15E-04,2.27E-04,2.23E-04
594,0.00E+00,0.00E+00,0.00E+00,1.76E-05,3.57E-05,4.96E-05,6.11E-05,7.67E-05,8.67E-05,9.80E-05,1.13E-04,1.27E-04,1.40E-04,1.54E-04,1.69E-04,1.79E-04,1.87E-04,2.08E-04,2.22E-04,2.33E-04,2.39E-04,2.57E-04,2.61E-04
595,0.00E+00,0.00E+00,0.00E+00,1.89E-05,4.04E-05,5.53E-05,6.97E-05,8.31E-05,1.00E-04,1.17E-04,1.29E-04,1.43E-04,1.57E-04,1.72E-04,1.87E-04,2.04E-04,2.16E-04,2.29E-04,2.47E-04,2.58E-04,2.77E-04,2.82E-04,2.91E-04
596,0.00E+00,0.00E+00,1.81E-08,2.14E-05,4.79E-05,6.32E-05,8.04E-05,9.15E-05,1.10E-04,1.31E-04,1.45E-04,1.60E-04,1.81E-04,1.91E-04,2.10E-04,2.31E-04,2.44E-04,2.59E-04,2.77E-04,2.97E-04,3.09E-04,3.28E-04,3.24E-04
597,0.00E+00,0.00E+00,5.86E-09,2.35E-05,5.19E-05,7.08E-05,9.07E-05,1.10E-04,1.28E-04,1.49E-04,1.64E-04,1.83E-04,2.05E-04,2.16E-04,2.44E-04,2.49E-04,2.80E-04,3.03E-04,3.19E-04,3.42E-04,3.44E-04,3.69E-04,3.68E-04
598,0.00E+00,0.00E+00,0.00E+00,2.90E-05,6.29E-05,7.89E-05,1.09E-04,1.27E-04,1.45E-04,1.69E-04,1.92E-04,2.08E-04,2.36E-04,2.53E-04,2.77E-04,2.96E-04,3.14E-04,3.43E-04,3.57E-04,3.86E-04,4.06E-04,4.22E-04,4.36E-04
599,0.00E+00,0.00E+00,0.00E+00,3.18E-05,7.19E-05,9.13E-05,1.20E-04,1.39E-04,1.69E-04,1.90E-04,2.18E-04,2.44E-04,2.65E-04,2.87E-04,3.11E-04,3.32E-04,3.67E-04,3.97E-04,4.09E-04,4.37E-04,4.55E-04,4.83E-04,4.92E-04
600,0.00E+00,0.00E+00,0.00E+00,3.56E-05,8.05E-05,1.05E-04,1.34E-04,1.60E-04,1.86E-04,2.13E-04,2.47E-04,2.75E-04,3.04E-04,3.31E-04,3.59E-04,3.82E-04,4.19E-04,4.48E-04,4.71E-04,4.95E-04,5.24E-04,5.46E-04,5.52E-04
601,0.00E+00,0.00E+00,0.00E+00,4.19E-05,9.38E-05,1.21E-04,1.55E-04,1.82E-04,2.13E-04,2.45E-04,2.80E-04,3.13E-04,3.46E-04,3.76E-04,4.04E-04,4.43E-04,4.75E-04,5.00E-04,5.35E-04,5.64E-04,5.96E-04,6.36E-04,6.27E-04
602,0.00E+00,0.00E+00,2.93E-08,4.75E-05,1.05E-04,1.37E-04,1.68E-04,2.08E-04,2.47E-04,2.75E-04,3.17E-04,3.56E-04,3.90E-04,4.23E-04,4.69E-04,4.96E-04,5.44E-04,5.81E-04,6.12E-04,6.43E-04,6.76E-04,7.16E-04,7.01E-04
603,0.00E+00,0.00E+00,0.00E+00,5.29E-05,1.15E-04,1.59E-04,2.01E-04,2.34E-04,2.77E-04,3.15E-04,3.57E-04,4.01E-04,4.54E-04,4.85E-04,5.30E-04,5.71E-04,6.04E-04,6.52E-04,6.84E-04,7.32E-04,7.64E-04,8.16E-04,8.10E-04
604,0.00E+00,0.00E+00,1.14E-08,6.07E-05,1.31E-04,1.82E-04,2.25E-04,2.73E-04,3.22E-04,3.63E-04,4.07E-04,4.66E-04,5.13E-04,5.54E-04,6.03E-04,6.52E-04,6.94E-04,7.41E-04,7.84E-04,8.43E-04,8.83E-04,9.22E-04,9.23E-04
605,0.00E+00,0.00E+00,1.36E-08,6.96E-05,1.53E-04,2.05E-04,2.56E-04,3.11E-04,3.70E-04,4.16E-04,4.79E-04,5.29E-04,5.81E-04,6.33E-04,6.90E-04,7.42E-04,7.95E-04,8.59E-04,8.98E-04,9.60E-04,1.00E-03,1.05E-03,1.08E-03
606,0.00E+00,0.00E+00,2.60E-08,8.02E-05,1.84E-04,2.35E-04,3.00E-04,3.52E-04,4.23E-04,4.72E-04,5.41E-04,6.00E-04,6.50E-04,7.36E-04,7.84E-04,8.35E-04,9.12E-04,9.90E-04,1.04E-03,1.11E-03,1.15E-03,1.21E-03,1.23E-03
607,0.00E+00,0.00E+00,0.00E+00,9.03E-05,2.04E-04,2.68E-04,3.46E-04,4.08E-04,4.73E-04,5.42E-04,6.27E-04,6.86E-04,7.63E-04,8.24E-04,8.97E-04,9.78E-04,1.04E-03,1.12E-03,1.19E-03,1.25E-03,1.32E-03,1.38E-03,1.40E-03
608,0.00E+00,0.00E+00,0.00E+00,1.06E-04,2.29E-04,3.09E-04,3.78E-04,4.62E-04,5.46E-04,6.19E-04,7.02E-04,7.69E-04,8.70E-04,9.43E-04,1.04E-03,1.11E-03,1.18E-03,1.28E-03,1.36E-03,1.42E-03,1.50E-03,1.58E-03,1.58E-03
609,0.00E+00,0.00E+00,0.00E+00,1.19E-04,2.62E-04,3.50E-04,4.38E-04,5.30E-04,6.23E-04,7.11E-04,8.01E-04,9.04E-04,9.99E-04,1.08E-03,1.19E-03,1.28E-03,1.37E-03,1.46E-03,1.54E-03,1.64E-03,1.74E-03,1.80E-03,1.82E-03
610,0.00E+00,0.00E+00,0.00E+00,1.37E-04,3.02E-04,4.00E-04,5.04E-04,6.08E-04,7.19E-04,8.17E-04,9.26E-04,1.04E-03,1.14E-03,1.26E-03,1.35E-03,1.46E-03,1.57E-03,1.68E-03,1.78E-03,1.88E-03,1.97E-03,2.05E-03,2.10E-03
611,0.00E+00,0.00E+00,0.00E+00,1.57E-04,3.47E-04,4.56E-04,5.81E-04,6.97E-04,8.31E-04,9.36E-04,1.06E-03,1.18E-03,1.32E-03,1.43E-03,1.56E-03,1.66E-03,1.80E-03,1.92E-03,2.05E-03,2.15E-03,2.28E-03,2.39E-03,2.38E-03
612,0.00E+00,0.00E+00,0.00E+00,1.82E-04,3.94E-04,5.28E-04,6.63E-04,7.96E-04,9.43E-04,1.07E-03,1.22E-03,1.35E-03,1.51E-03,1.62E-03,1.77E-03,1.89E-03,2.04E-03,2.20E-03,2.31E-03,2.45E-03,2.61E-03,2.73E-03,2.75E-03
613,0.00E+00,0.00E+00,0.00E+00,2.04E-04,4.50E-04,5.97E-04,7.57E-04,9.14E-04,1.08E-03,1.23E-03,1.39E-03,1.54E-03,1.71E-03,1.87E-03,2.03E-03,2.18E-03,2.33E-03,2.51E-03,2.67E-03,2.82E-03,2.98E-03,3.13E-03,3.13E-03
614,0.00E+00,0.00E+00,0.00E+00,2.32E-04,5.15E-04,6.78E-04,8.63E-04,1.03E-03,1.23E-03,1.39E-03,1.59E-03,1.77E-03,1.95E-03,2.13E-03,2.32E-03,2.50E-03,2.66E-03,2.86E-03,3.04E-03,3.19E-03,3.40E-03,3.57E-03,3.56E-03
615,0.00E+00,0.00E+00,0.00E+00,2.62E-04,5.92E-04,7.77E-04,9.82E-04,1.17E-03,1.39E-03,1.58E-03,1.80E-03,2.00E-03,2.23E-03,2.42E-03,2.64E-03,2.83E-03,3.05E-03,3.26E-03,3.46E-03,3.65E-03,3.87E-03,4.03E-03,4.08E-03
616,0.00E+00,0.00E+00,0.00E+00,2.98E-04,6.51E-04,8.79E-04,1.11E-03,1.33E-03,1.58E-03,1.80E-03,2.03E-03,2.26E-03,2.50E-03,2.73E-03,2.98E-03,3.19E-03,3.46E-03,3.68E-03,3.91E-03,4.12E-03,4.33E-03,4.58E-03,4.57E-03
617,0.00E+00,0.00E+00,0.00E+00,3.37E-04,7.46E-04,9.99E-04,1.26E-03,1.50E-03,1.78E-03,2.02E-03,2.31E-03,2.56E-03,2.83E-03,3.11E-03,3.35E-03,3.63E-03,3.89E-03,4.15E-03,4.42E-03,4.67E-03,4.93E-03,5.16E-03,5.17E-03
618,0.00E+00,0.00E+00,0.00E+00,3.82E-04,8.30E-04,1.11E-03,1.41E-03,1.69E-03,1.99E-03,2.28E-03,2.59E-03,2.85E-03,3.18E-03,3.48E-03,3.77E-03,4.05E-03,4.36E-03,4.67E-03,4.96E-03,5.25E-03,5.55E-03,5.79E-03,5.82E-03
619,0.00E+00,0.00E+00,0.00E+00,4.22E-04,9.32E-04,1.25E-03,1.57E-03,1.89E-03,2.24E-03,2.54E-03,2.89E-03,3.20E-03,3.56E-03,3.87E-03,4.21E-03,4.53E-03,4.86E-03,5.21E-03,5.55E-03,5.85E-03,6.14E-03,6.47E-03,6.49E-03
620,0.00E+00,0.00E+00,0.00E+00,4.67E-04,1.03E-03,1.40E-03,1.75E-03,2.10E-03,2.48E-03,2.82E-03,3.22E-03,3.56E-03,3.94E-03,4.31E-03,4.67E-03,5.04E-03,5.44E-03,5.78E-03,6.12E-03,6.48E-03,6.87E-03,7.17E-03,7.21E-03
621,0.00E+00,5.11E-09,0.00E+00,5.20E-04,1.14E-03,1.54E-03,1.93E-03,2.33E-03,2.74E-03,3.12E-03,3.57E-03,3.93E-03,4.37E-03,4.77E-03,5.17E-03,5.58E-03,5.98E-03,6.41E-03,6.74E-03,7.19E-03,7.61E-03,7.90E-03,8.01E-03
622,0.00E+00,2.18E-08,0.00E+00,5.77E-04,1.29E-03,1.71E-03,2.15E-03,2.62E-03,3.08E-03,3.47E-03,3.97E-03,4.42E-03,4.89E-03,5.30E-03,5.80E-03,6.24E-03,6.69E-03,7.13E-03,7.56E-03,8.04E-03,8.45E-03,8.86E-03,8.93E-03
623,0.00E+00,0.00E+00,0.00E+00,6.40E-04,1.42E-03,1.90E-03,2.39E-03,2.89E-03,3.39E-03,3.87E-03,4.41E-03,4.91E-03,5.41E-03,5.90E-03,6.42E-03,6.89E-03,7.41E-03,7.92E-03,8.44E-03,8.89E-03,9.39E-03,9.84E-03,9.92E-03
624,0.00E+00,0.00E+00,0.00E+00,7.19E-04,1.59E-03,2.14E-03,2.68E-03,3.23E-03,3.81E-03,4.36E-03,4.95E-03,5.51E-03,6.10E-03,6.65E-03,7.22E-03,7.77E-03,8.39E-03,8.93E-03,9.49E-03,1.01E-02,1.06E-02,1.11E-02,1.11E-02
625,0.00E+00,0.00E+00,0.00E+00,8.03E-04,1.79E-03,2.39E-03,3.00E-03,3.63E-03,4.31E-03,4.89E-03,5.57E-03,6.18E-03,6.83E-03,7.49E-03,8.13E-03,8.75E-03,9.41E-03,1.00E-02,1.07E-02,1.13E-02,1.20E-02,1.25E-02,1.26E-02
626,0.00E+00,0.00E+00,0.00E+00,8.86E-04,1.97E-03,2.66E-03,3.33E-03,4.03E-03,4.76E-03,5.43E-03,6.18E-03,6.86E-03,7.62E-03,8.27E-03,9.01E-03,9.74E-03,1.05E-02,1.12E-02,1.19E-02,1.26E-02,1.32E-02,1.38E-02,1.40E-02
627,0.00E+00,0.00E+00,0.00E+00,9.65E-04,2.14E-03,2.89E-03,3.65E-03,4.39E-03,5.21E-03,5.91E-03,6.75E-03,7.51E-03,8.33E-03,9.08E-03,9.89E-03,1.06E-02,1.15E-02,1.22E-02,1.30E-02,1.37E-02,1.45E-02,1.52E-02,1.53E-02
628,0.00E+00,0.00E+00,0.00E+00,1.02E-03,2.28E-03,3.06E-03,3.86E-03,4.65E-03,5.52E-03,6.28E-03,7.16E-03,7.96E-03,8.83E-03,9.63E-03,1.04E-02,1.13E-02,1.21E-02,1.30E-02,1.38E-02,1.46E-02,1.54E-02,1.61E-02,1.63E-02
629,0.00E+00,0.00E+00,0.00E+00,1.05E-03,2.33E-03,3.14E-03,3.94E-03,4.75E-03,5.63E-03,6.38E-03,7.31E-03,8.09E-03,8.97E-03,9.79E-03,1.07E-02,1.15E-02,1.24E-02,1.33E-02,1.41E-02,1.49E-02,1.57E-02,1.65E-02,1.66E-02
630,0.00E+00,0.00E+00,0.00E+00,1.02E-03,2.27E-03,3.02E-03,3.80E-03,4.59E-03,5.42E-03,6.19E-03,7.04E-03,7.82E-03,8.67E-03,9.48E-03,1.03E-02,1.11E-02,1.20E-02,1.28E-02,1.36E-02,1.44E-02,1.52E-02,1.59E-02,1.60E-02
631,0.00E+00,0.00E+00,0.00E+00,9.38E-04,2.08E-03,2.79E-03,3.46E-03,4.18E-03,4.95E-03,5.60E-03,6.40E-03,7.12E-03,7.87E-03,8.59E-03,9.34E-03,1.01E-02,1.09E-02,1.16E-02,1.23E-02,1.31E-02,1.38E-02,1.45E-02,1.46E-02
632,0.00E+00,0.00E+00,0.00E+00,8.22E-04,1.81E-03,2.37E-03,2.98E-03,3.58E-03,4.23E-03,4.79E-03,5.46E-03,6.05E-03,6.71E-03,7.32E-03,7.97E-03,8.58E-03,9.26E-03,9.91E-03,1.05E-02,1.11E-02,1.17E-02,1.23E-02,1.24E-02
633,0.00E+00,0.00E+00,0.00E+00,6.84E-04,1.51E-03,1.97E-03,2.43E-03,2.91E-03,3.44E-03,3.90E-03,4.45E-03,4.91E-03,5.44E-03,5.92E-03,6.45E-03,6.93E-03,7.49E-03,8.02E-03,8.49E-03,9.00E-03,9.53E-03,9.97E-03,9.94E-03
634,0.00E+00,0.00E+00,0.00E+00,5.50E-04,1.19E-03,1.55E-03,1.92E-03,2.28E-03,2.67E-03,3.06E-03,3.46E-03,3.82E-03,4.23E-03,4.61E-03,5.02E-03,5.41E-03,5.83E-03,6.22E-03,6.62E-03,7.00E-03,7.41E-03,7.76E-03,7.75E-03
635,0.00E+00,0.00E+00,0.00E+00,4.34E-04,9.44E-04,1.22E-03,1.49E-03,1.79E-03,2.08E-03,2.36E-03,2.67E-03,2.95E-03,3.27E-03,3.57E-03,3.86E-03,4.16E-03,4.49E-03,4.82E-03,5.09E-03,5.38E-03,5.69E-03,5.95E-03,5.93E-03
636,0.00E+00,0.00E+00,0.00E+00,3.37E-04,7.26E-04,9.48E-04,1.16E-03,1.39E-03,1.61E-03,1.84E-03,2.06E-03,2.29E-03,2.52E-03,2.77E-03,3.01E-03,3.23E-03,3.46E-03,3.72E-03,3.94E-03,4.17E-03,4.38E-03,4.61E-03,4.57E-03
637,0.00E+00,0.00E+00,0.00E+00,2.61E-04,5.70E-04,7.36E-04,9.06E-04,1.08E-03,1.27E-03,1.43E-03,1.61E-03,1.79E-03,1.98E-03,2.15E-03,2.36E-03,2.51E-03,2.70E-03,2.90E-03,3.08E-03,3.26E-03,3.44E-03,3.62E-03,3.58E-03
638,0.00E+00,0.00E+00,0.00E+00,2.08E-04,4.52E-04,5.89E-04,7.12E-04,8.44E-04,9.88E-04,1.12E-03,1.28E-03,1.43E-03,1.56E-03,1.71E-03,1.87E-03,2.00E-03,2.15E-03,2.30E-03,2.43E-03,2.58E-03,2.70E-03,2.84E-03,2.82E-03
639,0.00E+00,0.00E+00,0.00E+00,1.65E-04,3.57E-04,4.67E-04,5.78E-04,6.81E-04,7.97E-04,9.06E-04,1.03E-03,1.13E-03,1.25E-03,1.36E-03,1.48E-03,1.59E-03,1.71E-03,1.84E-03,1.94E-03,2.05E-03,2.18E-03,2.27E-03,2.25E-03
640,0.00E+00,0.00E+00,0.00E+00,1.34E-04,2.90E-04,3.80E-04,4.64E-04,5.53E-04,6.46E-04,7.37E-04,8.24E-04,9.25E-04,1.02E-03,1.11E-03,1.20E-03,1.29E-03,1.38E-03,1.49E-03,1.58E-03,1.65E-03,1.76E-03,1.85E-03,1.82E-03
641,0.00E+00,0.00E+00,0.00E+00,1.07E-04,2.37E-04,3.07E-04,3.77E-04,4.53E-04,5.28E-04,5.95E-04,6.67E-04,7.40E-04,8.32E-04,9.01E-04,9.65E-04,1.04E-03,1.13E-03,1.21E-03,1.26E-03,1.35E-03,1.43E-03,1.50E-03,1.47E-03
642,0.00E+00,0.00E+00,0.00E+00,8.68E-05,1.92E-04,2.51E-04,3.02E-04,3.61E-04,4.31E-04,4.81E-04,5.42E-04,5.98E-04,6.74E-04,7.31E-04,7.87E-04,8.47E-04,9.12E-04,9.52E-04,1.02E-03,1.08E-03,1.14E-03,1.20E-03,1.20E-03
643,0.00E+00,0.00E+00,0.00E+00,7.29E-05,1.55E-04,2.03E-04,2.48E-04,2.88E-04,3.40E-04,3.89E-04,4.41E-04,4.85E-04,5.32E-04,5.86E-04,6.31E-04,6.79E-04,7.23E-04,7.84E-04,8.21E-04,8.82E-04,9.14E-04,9.65E-04,9.55E-04
644,0.00E+00,0.00E+00,0.00E+00,5.71E-05,1.24E-04,1.62E-04,1.99E-04,2.33E-04,2.75E-04,3.08E-04,3.55E-04,3.86E-04,4.26E-04,4.61E-04,5.00E-04,5.39E-04,5.76E-04,6.29E-04,6.56E-04,6.98E-04,7.39E-04,7.67E-04,7.58E-04
645,0.00E+00,0.00E+00,0.00E+00,4.69E-05,1.02E-04,1.29E-04,1.58E-04,1.84E-04,2.18E-04,2.44E-04,2.80E-04,3.10E-04,3.37E-04,3.74E-04,4.02E-04,4.31E-04,4.67E-04,4.96E-04,5.27E-04,5.59E-04,5.99E-04,6.06E-04,6.08E-04
646,0.00E+00,0.00E+00,0.00E+00,3.85E-05,8.48E-05,1.02E-04,1.28E-04,1.47E-04,1.69E-04,1.96E-04,2.31E-04,2.51E-04,2.69E-04,2.99E-04,3.25E-04,3.42E-04,3.77E-04,3.90E-04,4.26E-04,4.47E-04,4.76E-04,4.94E-04,4.90E-04
647,0.00E+00,0.00E+00,0.00E+00,3.16E-05,6.86E-05,8.90E-05,1.03E-04,1.23E-04,1.47E-04,1.69E-04,1.88E-04,2.03E-04,2.16E-04,2.47E-04,2.58E-04,2.77E-04,3.05E-04,3.24E-04,3.35E-04,3.56E-04,3.82E-04,3.97E-04,3.89E-04
648,0.00E+00,0.00E+00,0.00E+00,2.45E-05,5.56E-05,7.15E-05,8.90E-05,1.00E-04,1.20E-04,1.34E-04,1.52E-04,1.62E-04,1.82E-04,1.97E-04,2.16E-04,2.28E-04,2.45E-04,2.74E-04,2.76E-04,2.91E-04,3.11E-04,3.21E-04,3.25E-04
649,0.00E+00,0.00E+00,0.00E+00,2.02E-05,4.44E-05,5.80E-05,6.89E-05,8.39E-05,9.65E-05,1.08E-04,1.23E-04,1.38E-04,1.49E-04,1.60E-04,1.74E-04,1.91E-04,1.97E-04,2.14E-04,2.24E-04,2.46E-04,2.58E-04,2.70E-04,2.55E-04
650,0.00E+00,0.00E+00,0.00E+00,1.75E-05,3.52E-05,4.78E-05,5.82E-05,6.75E-05,7.88E-05,8.89E-05,1.04E-04,1.13E-04,1.20E-04,1.29E-04,1.40E-04,1.55E-04,1.65E-04,1.65E-04,1.82E-04,2.02E-04,2.11E-04,2.19E-04,2.16E-04
651,0.00E+00,0.00E+00,0.00E+00,1.36E-05,3.12E-05,4.09E-05,4.88E-05,5.70E-05,6.31E-05,7.12E-05,8.33E-05,9.01E-05,9.80E-05,1.09E-04,1.19E-04,1.31E-04,1.27E-04,1.42E-04,1.47E-04,1.66E-04,1.61E-04,1.84E-04,1.73E-04
652,0.00E+00,0.00E+00,0.00E+00,1.38E-05,2.50E-05,3.47E-05,3.96E-05,4.91E-05,5.74E-05,6.38E-05,7.14E-05,7.89E-05,8.54E-05,9.24E-05,9.94E-05,1.14E-04,1.19E-04,1.22E-04,1.32E-04,1.43E-04,1.44E-04,1.56E-04,1.45E-04
653,0.00E+00,0.00E+00,0.00E+00,1.15E-05,2.38E-05,2.91E-05,3.60E-05,4.12E-05,4.99E-05,5.49E-05,6.13E-05,6.59E-05,7.27E-05,8.10E-05,8.92E-05,8.97E-05,1.07E-04,1.06E-04,1.11E-04,1.25E-04,1.17E-04,1.32E-04,1.23E-04
654,0.00E+00,0.00E+00,0.00E+00,9.14E-06,2.29E-05,2.73E-05,3.19E-05,3.72E-05,4.35E-05,5.06E-05,5.30E-05,6.16E-05,6.53E-05,7.29E-05,8.28E-05,8.13E-05,8.36E-05,9.55E-05,9.64E-05,1.06E-04,1.09E-04,1.15E-04,1.12E-04
655,0.00E+00,0.00E+00,0.00E+00,7.40E-06,1.80E-05,2.15E-05,2.80E-05,3.12E-05,3.44E-05,3.83E-05,4.62E-05,5.50E-05,5.87E-05,6.00E-05,6.83E-05,6.72E-05,8.06E-05,8.13E-05,8.69E-05,9.02E-05,9.70E-05,1.07E-04,9.97E-05
656,0.00E+00,1.17E-07,0.00E+00,8.30E-06,1.39E-05,1.77E-05,2.14E-05,2.80E-05,3.31E-05,3.83E-05,4.16E-05,4.14E-05,4.65E-05,5.78E-05,5.48E-05,6.01E-05,7.21E-05,6.99E-05,7.13E-05,8.22E-05,8.59E-05,9.16E-05,8.86E-05
657,0.00E+00,5.20E-07,0.00E+00,6.57E-06,1.33E-05,1.74E-05,2.33E-05,2.30E-05,2.50E-05,3.10E-05,3.54E-05,3.96E-05,4.38E-05,4.85E-05,5.25E-05,5.22E-05,6.26E-05,5.95E-05,6.16E-05,7.32E-05,6.96E-05,7.68E-05,7.47E-05
658,0.00E+00,7.90E-07,0.00E+00,4.72E-06,1.28E-05,1.38E-05,1.82E-05,1.99E-05,2.31E-05,2.48E-05,2.85E-05,3.67E-05,4.19E-05,4.39E-05,4.44E-05,4.67E-05,4.96E-05,4.95E-05,5.84E-05,5.93E-05,6.63E-05,6.61E-05,6.96E-05
659,0.00E+00,2.10E-07,0.00E+00,4.07E-06,9.68E-06,1.18E-05,1.55E-05,1.75E-05,2.04E-05,2.47E-05,2.50E-05,3.15E-05,3.78E-05,3.52E-05,3.37E-05,4.16E-05,4.09E-05,4.79E-05,4.60E-05,5.57E-05,5.63E-05,5.96E-05,6.22E-05
660,0.00E+00,0.00E+00,0.00E+00,4.31E-06,8.93E-06,1.35E-05,1.40E-05,1.71E-05,1.81E-05,2.10E-05,2.55E-05,2.38E-05,2.78E-05,2.89E-05,3.47E-05,3.34E-05,3.43E-05,3.64E-05,4.22E-05,4.80E-05,4.60E-05,4.74E-05,5.00E-05
661,0.00E+00,9.54E-09,0.00E+00,3.90E-06,5.95E-06,7.84E-06,1.16E-05,1.46E-05,1.72E-05,1.63E-05,1.84E-05,2.21E-05,2.40E-05,2.73E-05,2.89E-05,2.94E-05,2.97E-05,2.99E-05,3.47E-05,4.43E-05,3.50E-05,3.71E-05,4.71E-05
662,0.00E+00,1.44E-08,0.00E+00,2.54E-06,5.97E-06,9.21E-06,8.97E-06,1.23E-05,1.52E-05,1.26E-05,1.85E-05,2.06E-05,2.04E-05,2.23E-05,2.34E-05,2.32E-05,2.51E-05,2.62E-05,3.13E-05,3.36E-05,3.88E-05,3.86E-05,3.92E-05
663,0.00E+00,0.00E+00,0.00E+00,1.80E-06,4.74E-06,7.81E-06,8.60E-06,1.03E-05,8.90E-06,1.29E-05,1.57E-05,1.77E-05,1.63E-05,1.72E-05,1.76E-05,1.57E-05,1.90E-05,2.75E-05,2.34E-05,2.70E-05,3.20E-05,2.85E-05,3.55E-05
664,0.00E+00,0.00E+00,0.00E+00,3.05E-06,7.15E-06,7.33E-06,6.57E-06,6.18E-06,9.20E-06,1.05E-05,8.96E-06,1.25E-05,1.67E-05,1.68E-05,1.62E-05,2.16E-05,1.45E-05,2.37E-05,2.15E-05,2.43E-05,2.37E-05,1.92E-05,2.55E-05
665,0.00E+00,0.00E+00,0.00E+00,1.69E-06,5.16E-06,4.14E-06,4.46E-06,7.72E-06,8.21E-06,6.93E-06,1.00E-05,7.88E-06,1.14E-05,1.65E-05,1.48E-05,1.55E-05,1.62E-05,1.66E-05,1.84E-05,2.27E-05,2.87E-05,2.03E-05,2.52E-05
